ACADEMIC_YEAR,ASSESSMENT_YEAR,SCH_ID,FFT_ID,UPN,SURNAME,FORENAMES,DOB,GENDER,PRIOR_ATTAIN_KEY_STAGE,PRIOR_ATTAIN_RANK,PRIOR_ATTAIN_GROUP,ENGLISH_TEST,WELSH_TEST,MATHS_TEST,SCIENCE_TEST,ENGLISH_TA,WELSH_TA,MATHS_TA,SCIENCE_TA,EST_BASIS,EST_RANK,QUAL_CODE,QUAL_DESC_SHORT,QUAL_DESC,SBJ_MAPPING,SBJ_QAN ,SUBJECT,QUALIFICATION_TITLE ,KS4_G_PROB,KS4_F_PROB,KS4_E_PROB,KS4_D_PROB,KS4_C_PROB,KS4_B_PROB,KS4_A_PROB,KS4_ASTAR_PROB,KS4_GPLUS_PROB,KS4_FPLUS_PROB,KS4_EPLUS_PROB,KS4_DPLUS_PROB,KS4_CPLUS_PROB,KS4_BPLUS_PROB,KS4_APLUS_PROB,KS4_PASS_PROB,KS4_GM,KS4_HGM_PROB,KS4_GA,EXPECTED_PROGRESS_LEVEL,BETTER_EXPECTED_PROGRESS_LEVEL,EXPECTED_PROGRESS_PROB,BETTER_EXPECTED_PROGRESS_PROB,PRIOR_ATTAIN_DATA_STATUS,EXPORT_DATE
2014,2014,9994002,99968480,UPN          ,Cress,Ulysses,12/10/1997,M,2,,M,4B,,5C,4A,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,5,10,17,36,20,7,3,99,98,93,83,66,30,10,99,C,30,B,C,B,66,30,Final,08/05/2014
2014,2014,9994002,99968480,UPN          ,Cress,Ulysses,12/10/1997,M,3,,L,4,,6,5,4,,6,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,7,13,21,37,15,3,1,99,97,90,77,56,19,4,99,C,19,B,B,B,19,4,Final,08/05/2014
2014,2014,9994002,99968571,UPN          ,Orange,Renee,24/04/1998,F,2,,M,4A,,4A,5C,4,,4,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,2,8,27,32,19,10,99,99,99,97,89,62,30,99,B,30,A,C,B,89,62,Final,08/05/2014
2014,2014,9994002,99968571,UPN          ,Orange,Renee,24/04/1998,F,3,,M,5,,6,6,5,,6,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,10,33,32,15,6,99,99,99,96,86,52,20,99,B,20,A,A,A,20,6,Final,08/05/2014
2014,2014,9994002,99969728,UPN          ,Oxygen,Colin,11/11/1997,M,2,,M,4B,,4B,4A,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,11,19,37,18,6,2,99,98,92,81,62,25,7,99,C,25,B,C,B,62,25,Final,08/05/2014
2014,2014,9994002,99969728,UPN          ,Oxygen,Colin,11/11/1997,M,3,,M,5,,6,5,5,,6,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,5,10,19,38,19,5,1,99,98,93,83,64,26,7,99,C,26,B,B,B,26,7,Final,08/05/2014
2014,2014,9994002,99971687,UPN          ,Beetroot,Shane,12/04/1998,M,2,,L,3B,,4A,4A,M,,M,M,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,6,12,20,37,17,5,1,99,97,91,79,59,23,6,99,C,23,B,C,B,59,23,Final,08/05/2014
2014,2014,9994002,99971687,UPN          ,Beetroot,Shane,12/04/1998,M,3,,M,5,,6,6,5,,6,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,4,8,17,38,22,7,2,99,99,95,86,70,32,10,99,C,32,B,A,A,10,2,Final,08/05/2014
2014,2014,9994002,99971733,UPN          ,Cobalt,Lewis,03/08/1998,M,2,,L,B,,B,B,1,,1,W,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,7,15,21,23,27,6,1,1,99,93,78,57,34,7,1,97,D,34,C,F,E,93,78,Final,08/05/2014
2014,2014,9994002,99971733,UPN          ,Cobalt,Lewis,03/08/1998,M,3,,L,1,,2,2,1,,2,2,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,11,20,25,23,18,1,1,1,99,89,69,43,20,2,1,95,E,43,D,E,E,69,43,Final,08/05/2014
2014,2014,9994002,99973431,UPN          ,Pomegranate,Carl,14/12/1997,M,3,,L,4,,6,5,4,,6,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,7,13,21,37,15,3,1,99,97,90,77,56,19,4,99,C,19,B,B,B,19,4,Final,08/05/2014
2014,2014,9994002,99973581,UPN          ,Krypton,Mark,10/01/1998,M,2,,M,4B,,4B,4A,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,10,18,36,19,6,2,99,98,92,82,64,27,8,99,C,27,B,C,B,64,27,Final,08/05/2014
2014,2014,9994002,99973581,UPN          ,Krypton,Mark,10/01/1998,M,3,,M,5,,6,6,5,,6,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,4,8,17,38,22,7,2,99,99,95,86,69,31,10,99,C,31,B,A,A,10,2,Final,08/05/2014
2014,2014,9994002,99973631,UPN          ,Spinach,Nathan,07/04/1998,M,2,,L,B,,B,3A,2,,2,3,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,6,14,20,25,29,6,1,1,99,94,80,61,36,7,1,98,D,36,C,E,D,80,61,Final,08/05/2014
2014,2014,9994002,99973631,UPN          ,Spinach,Nathan,07/04/1998,M,3,,L,5,,3,4,5,,3,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,4,13,18,24,31,8,1,1,99,96,83,65,40,9,1,98,D,40,C,C,C,40,9,Final,08/05/2014
2014,2014,9994002,99976447,UPN          ,Lithium,Kyle,30/06/1998,M,2,,L,4A,,4B,3A,3,,3,3,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,8,13,20,35,15,4,1,99,97,89,76,56,21,5,99,C,21,B,D,C,76,56,Final,08/05/2014
2014,2014,9994002,99976447,UPN          ,Lithium,Kyle,30/06/1998,M,3,,L,4,,5,5,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,8,14,23,37,12,2,1,99,97,88,74,51,15,3,99,C,15,B,B,B,15,3,Final,08/05/2014
2014,2014,9994002,99977240,UPN          ,Iodine,Ashley,26/10/1997,M,2,,U,4A,,5B,4A,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,6,13,33,25,13,6,99,99,96,90,77,44,19,99,C,44,B,B,A,44,19,Final,08/05/2014
2014,2014,9994002,99977240,UPN          ,Iodine,Ashley,26/10/1997,M,3,,M,4,,7,6,4,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,5,10,18,37,20,7,2,99,98,94,84,66,29,9,99,C,29,B,A,A,9,2,Final,08/05/2014
2014,2014,9994002,99978266,UPN          ,Uranium,Evan,21/01/1998,M,2,,M,4C,,5C,4A,3,,5,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,5,10,18,36,19,6,2,99,98,92,82,64,28,9,99,C,28,B,C,B,64,28,Final,08/05/2014
2014,2014,9994002,99978266,UPN          ,Uranium,Evan,21/01/1998,M,3,,M,5,,7,5,5,,7,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,4,8,16,37,22,8,2,99,98,94,86,70,32,10,99,C,32,B,A,A,10,2,Final,08/05/2014
2014,2014,9994002,99978387,UPN          ,Beryllium,Fiona,28/09/1997,F,2,,U,5B,,5B,5A,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,1,10,25,31,32,99,99,99,99,98,88,63,99,A,32,S,B,A,88,63,Final,08/05/2014
2014,2014,9994002,99978387,UPN          ,Beryllium,Fiona,28/09/1997,F,3,,U,6,,7,7,6,,7,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,3,17,32,28,20,99,99,99,99,96,79,47,99,B,47,A,S,S,20,20,Final,08/05/2014
2014,2014,9994002,99978489,UPN          ,Sulphur,Rhys,20/06/1998,M,2,,U,5C,,5C,5C,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,5,12,32,26,14,7,99,99,96,91,79,46,20,99,C,46,B,B,A,46,20,Final,08/05/2014
2014,2014,9994002,99978489,UPN          ,Sulphur,Rhys,20/06/1998,M,3,,M,5,,7,6,5,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,6,14,36,25,11,4,99,99,96,90,75,40,15,99,C,40,B,A,A,15,4,Final,08/05/2014
2014,2014,9994002,99978849,UPN          ,Sodium,Shane,10/12/1997,M,2,,L,4C,,3A,4C,3,,3,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,4,10,15,23,34,11,2,1,99,96,86,71,48,14,3,99,D,48,C,D,C,71,48,Final,08/05/2014
2014,2014,9994002,99978849,UPN          ,Sodium,Shane,10/12/1997,M,3,,L,4,,4,5,4,,4,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,4,10,16,24,34,9,1,1,99,96,85,69,45,10,2,99,D,45,C,C,C,45,10,Final,08/05/2014
2014,2014,9994002,99978853,UPN          ,Blackberry,Courtney,07/02/1998,F,2,,U,5C,,5C,5A,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,3,15,30,28,23,99,99,99,99,96,81,51,99,A,23,S,B,A,81,51,Final,08/05/2014
2014,2014,9994002,99978853,UPN          ,Blackberry,Courtney,07/02/1998,F,3,,U,7,,7,7,7,,7,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,1,11,27,31,29,99,99,99,99,98,87,61,99,A,29,S,S,S,29,29,Final,08/05/2014
2014,2014,9994002,99978854,UPN          ,Coriander,Derek,22/04/1998,M,3,,M,5,,7,6,5,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,7,14,36,25,11,4,99,99,96,89,75,40,14,99,C,40,B,A,A,14,4,Final,08/05/2014
2014,2014,9994002,99978876,UPN          ,Cauliflower,Jack,27/10/1997,M,2,,U,4B,,5B,5A,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,5,11,31,27,15,7,99,99,97,92,80,49,23,99,C,49,B,B,A,49,23,Final,08/05/2014
2014,2014,9994002,99978876,UPN          ,Cauliflower,Jack,27/10/1997,M,3,,U,5,,7,7,5,,7,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,5,12,34,27,13,5,99,99,97,92,80,46,19,99,C,46,B,A,A,19,5,Final,08/05/2014
2014,2014,9994002,99978909,UPN          ,Apricot,Wayne,21/07/1998,M,2,,U,4A,,5A,4A,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,5,11,31,27,15,8,99,99,97,92,81,50,23,99,C,50,B,B,A,50,23,Final,08/05/2014
2014,2014,9994002,99978909,UPN          ,Apricot,Wayne,21/07/1998,M,3,,U,5,,8,6,5,,8,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,5,11,32,28,15,6,99,99,97,92,81,49,21,99,C,49,B,A,A,21,6,Final,08/05/2014
2014,2014,9994002,99979086,UPN          ,Krypton,Grace,09/09/1997,F,2,,M,4A,,4A,4A,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,8,29,32,18,9,99,99,99,96,88,59,27,99,B,27,A,C,B,88,59,Final,08/05/2014
2014,2014,9994002,99979086,UPN          ,Krypton,Grace,09/09/1997,F,3,,M,5,,6,6,5,,6,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,10,34,32,14,5,99,99,99,95,85,51,20,99,B,20,A,A,A,20,5,Final,08/05/2014
2014,2014,9994002,99979107,UPN          ,Bromine,Owen,22/07/1998,M,2,,U,4B,,5C,5C,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,6,13,33,26,14,6,99,99,96,91,78,46,20,99,C,46,B,B,A,46,20,Final,08/05/2014
2014,2014,9994002,99979107,UPN          ,Bromine,Owen,22/07/1998,M,3,,M,5,,6,6,5,,6,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,4,8,17,38,22,8,2,99,99,95,87,70,32,10,99,C,32,B,A,A,10,2,Final,08/05/2014
2014,2014,9994002,99979111,UPN          ,Silicon,Benjamin,16/03/1998,M,2,,U,4A,,5B,5C,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,5,11,31,27,15,7,99,99,97,91,80,49,22,99,C,49,B,B,A,49,22,Final,08/05/2014
2014,2014,9994002,99979111,UPN          ,Silicon,Benjamin,16/03/1998,M,3,,M,5,,6,5,5,,6,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,5,10,18,38,19,6,2,99,98,93,83,65,26,7,99,C,26,B,B,B,26,7,Final,08/05/2014
2014,2014,9994002,99979370,UPN          ,Quince,Neil,06/10/1997,M,2,,U,4B,,4A,5B,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,4,7,15,35,23,10,4,99,99,95,88,72,37,14,99,C,37,B,B,A,37,14,Final,08/05/2014
2014,2014,9994002,99979370,UPN          ,Quince,Neil,06/10/1997,M,3,,M,5,,7,6,5,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,7,14,36,25,10,4,99,99,96,89,75,39,14,99,C,39,B,A,A,14,4,Final,08/05/2014
2014,2014,9994002,99979529,UPN          ,Sugar,Emily,23/07/1998,F,2,,L,N,,N,N,2,,2,2,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,4,13,18,25,31,7,1,1,99,96,83,65,40,8,1,98,D,40,C,E,D,83,65,Final,08/05/2014
2014,2014,9994002,99979529,UPN          ,Sugar,Emily,23/07/1998,F,3,,L,2,,2,2,2,,2,2,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,7,20,23,25,22,2,1,1,99,93,73,50,25,3,1,95,E,50,D,E,E,73,50,Final,08/05/2014
2014,2014,9994002,99979863,UPN          ,Radish,Evan,17/03/1998,M,2,,U,4A,,5C,5B,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,6,12,32,26,14,6,99,99,96,91,78,46,20,99,C,46,B,B,A,46,20,Final,08/05/2014
2014,2014,9994002,99979863,UPN          ,Radish,Evan,17/03/1998,M,3,,U,5,,7,7,5,,7,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,5,12,33,27,14,6,99,99,97,92,80,47,19,99,C,47,B,A,A,19,6,Final,08/05/2014
2014,2014,9994002,99979923,UPN          ,Chromium,Elizabeth,17/11/1997,F,2,,L,4B,,3B,4C,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,7,17,39,23,7,2,99,99,96,89,72,33,10,99,C,33,B,C,B,72,33,Final,08/05/2014
2014,2014,9994002,99979923,UPN          ,Chromium,Elizabeth,17/11/1997,F,3,,L,5,,5,5,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,6,15,40,25,8,2,99,99,97,91,75,36,10,99,C,36,B,B,B,36,10,Final,08/05/2014
2014,2014,9994002,99980423,UPN          ,Grapefruit,Caitlin,22/11/1997,F,2,,M,4B,,4B,4B,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,11,33,30,14,6,99,99,98,94,83,50,20,99,B,20,A,C,B,83,50,Final,08/05/2014
2014,2014,9994002,99980423,UPN          ,Grapefruit,Caitlin,22/11/1997,F,3,,M,5,,7,6,5,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,2,7,28,34,20,9,99,99,99,97,90,62,28,99,B,28,A,A,A,28,9,Final,08/05/2014
2014,2014,9994002,99980468,UPN          ,Avocado,Katrina,01/03/1998,F,2,,L,3A,,4C,3A,3,,4,3,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,5,9,19,39,20,5,1,99,98,94,84,65,27,7,99,C,27,B,D,C,84,65,Final,08/05/2014
2014,2014,9994002,99980468,UPN          ,Avocado,Katrina,01/03/1998,F,3,,L,5,,5,5,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,6,15,39,26,8,2,99,99,97,91,76,36,10,99,C,36,B,B,B,36,10,Final,08/05/2014
2014,2014,9994002,99980961,UPN          ,Carrot,Nina,24/08/1998,F,2,,U,4A,,5B,5C,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,4,18,31,26,19,99,99,99,99,95,77,46,99,B,46,A,B,A,77,46,Final,08/05/2014
2014,2014,9994002,99980961,UPN          ,Carrot,Nina,24/08/1998,F,3,,U,5,,7,7,5,,7,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,5,22,34,24,13,99,99,99,98,93,71,38,99,B,38,A,A,A,38,13,Final,08/05/2014
2014,2014,9994002,99980975,UPN          ,Copper,Darren,19/04/1998,M,2,,U,5C,,5A,5A,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,2,6,22,28,24,16,99,99,99,96,90,67,39,99,B,39,A,B,A,67,39,Final,08/05/2014
2014,2014,9994002,99980975,UPN          ,Copper,Darren,19/04/1998,M,3,,U,6,,7,6,6,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,4,11,32,28,15,7,99,99,97,93,82,50,22,99,C,50,B,A,A,22,7,Final,08/05/2014
2014,2014,9994002,99981151,UPN          ,Cinnamon,Ulysses,07/04/1998,M,2,,L,3A,,4A,4B,3,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,7,12,20,36,16,5,1,99,97,91,78,59,22,6,99,C,22,B,C,B,59,22,Final,08/05/2014
2014,2014,9994002,99981151,UPN          ,Cinnamon,Ulysses,07/04/1998,M,3,,L,4,,6,5,4,,6,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,7,13,21,38,15,3,1,99,97,90,78,57,19,4,99,C,19,B,B,B,19,4,Final,08/05/2014
2014,2014,9994002,99981152,UPN          ,Bohrium,Kirsty,14/04/1998,F,2,,U,5B,,5B,5B,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,2,12,27,30,29,99,99,99,99,97,86,59,99,A,29,S,B,A,86,59,Final,08/05/2014
2014,2014,9994002,99981152,UPN          ,Bohrium,Kirsty,14/04/1998,F,3,,U,5,,7,7,5,,7,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,5,23,34,24,13,99,99,99,98,93,71,37,99,B,37,A,A,A,37,13,Final,08/05/2014
2014,2014,9994002,99981212,UPN          ,Dill,Victor,15/08/1998,M,2,,M,5C,,5C,5C,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,7,14,34,24,12,5,99,99,95,89,75,41,17,99,C,41,B,C,B,75,41,Final,08/05/2014
2014,2014,9994002,99981212,UPN          ,Dill,Victor,15/08/1998,M,3,,M,4,,7,6,4,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,5,9,17,37,21,7,2,99,99,94,85,67,30,9,99,C,30,B,A,A,9,2,Final,08/05/2014
2014,2014,9994002,99981227,UPN          ,Rice,Emily,01/10/1997,F,2,,M,4A,,4C,4A,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,5,13,35,29,12,5,99,99,97,93,80,45,17,99,C,45,B,C,B,80,45,Final,08/05/2014
2014,2014,9994002,99981227,UPN          ,Rice,Emily,01/10/1997,F,3,,L,4,,5,5,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,4,9,20,41,19,4,1,99,99,95,86,66,25,5,99,C,25,B,B,B,25,5,Final,08/05/2014
2014,2014,9994002,99981343,UPN          ,Sesame,Nicholas,09/05/1998,M,2,,M,4B,,4B,4B,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,11,19,36,18,6,2,99,98,92,81,62,26,8,99,C,26,B,C,B,62,26,Final,08/05/2014
2014,2014,9994002,99981343,UPN          ,Sesame,Nicholas,09/05/1998,M,3,,L,4,,5,5,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,8,14,23,37,12,2,1,99,97,88,74,51,15,3,99,C,15,B,B,B,15,3,Final,08/05/2014
2014,2014,9994002,99981348,UPN          ,Caesium,Laura,22/08/1998,F,2,,L,B,,B,4B,3,,2,3,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,9,14,24,36,11,1,1,99,97,88,74,50,14,2,99,C,14,B,D,C,74,50,Final,08/05/2014
2014,2014,9994002,99981348,UPN          ,Caesium,Laura,22/08/1998,F,3,,L,4,,5,4,4,,5,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,11,22,40,16,3,1,99,98,92,81,60,19,4,99,C,19,B,C,C,60,19,Final,08/05/2014
2014,2014,9994002,99981430,UPN          ,Bay Leaf,Stephanie,10/03/1998,F,2,,M,4A,,4C,5C,4,,4,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,11,33,30,14,6,99,99,98,94,83,50,20,99,B,20,A,C,B,83,50,Final,08/05/2014
2014,2014,9994002,99981430,UPN          ,Bay Leaf,Stephanie,10/03/1998,F,3,,M,5,,5,6,5,,5,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,13,37,29,11,4,99,99,98,94,81,43,15,99,C,43,B,B,B,43,15,Final,08/05/2014
2014,2014,9994002,99981467,UPN          ,Cobalt,Katie,18/05/1998,F,2,,L,3B,,3A,4C,3,,3,3,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,11,21,39,17,4,1,99,98,92,82,61,22,5,99,C,22,B,D,C,82,61,Final,08/05/2014
2014,2014,9994002,99981467,UPN          ,Cobalt,Katie,18/05/1998,F,3,,L,5,,4,4,5,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,11,21,40,17,3,1,99,98,93,82,61,21,4,99,C,21,B,C,C,61,21,Final,08/05/2014
2014,2014,9994002,99981481,UPN          ,Lime,Katrina,26/11/1997,F,2,,M,4A,,4B,4A,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,11,33,30,14,6,99,99,98,94,83,50,20,99,B,20,A,C,B,83,50,Final,08/05/2014
2014,2014,9994002,99981481,UPN          ,Lime,Katrina,26/11/1997,F,3,,M,5,,6,5,5,,6,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,12,37,29,11,3,99,99,98,93,81,44,15,99,C,44,B,B,B,44,15,Final,08/05/2014
2014,2014,9994002,99981512,UPN          ,Mint,Simon,10/08/1998,M,2,,L,4B,,3A,4B,4,,4,3,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,8,13,21,36,15,4,1,99,97,89,77,55,19,5,99,C,19,B,C,B,55,19,Final,08/05/2014
2014,2014,9994002,99981512,UPN          ,Mint,Simon,10/08/1998,M,3,,L,5,,5,5,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,11,20,38,16,4,1,99,98,91,80,60,21,5,99,C,21,B,B,B,21,5,Final,08/05/2014
2014,2014,9994002,99982389,UPN          ,Orange,Peter,28/10/1997,M,2,,U,5C,,4A,5C,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,6,14,34,25,12,5,99,99,96,89,76,42,17,99,C,42,B,B,A,42,17,Final,08/05/2014
2014,2014,9994002,99982389,UPN          ,Orange,Peter,28/10/1997,M,3,,U,6,,7,7,6,,7,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,9,29,29,18,9,99,99,98,95,86,57,27,99,B,27,A,S,S,9,9,Final,08/05/2014
2014,2014,9994002,99982394,UPN          ,Parsley,Derek,29/12/1997,M,2,,M,N,,5B,5B,3,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,5,10,19,37,19,6,2,99,98,93,82,64,27,8,98,C,27,B,C,B,64,27,Final,08/05/2014
2014,2014,9994002,99982394,UPN          ,Parsley,Derek,29/12/1997,M,3,,M,5,,7,6,5,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,7,14,36,25,10,4,99,99,96,89,75,39,14,99,C,39,B,A,A,14,4,Final,08/05/2014
2014,2014,9994002,99982415,UPN          ,Tomato,Kelly,01/05/1998,F,2,,U,5C,,5A,5C,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,2,14,29,29,25,99,99,99,99,97,83,54,99,A,25,S,B,A,83,54,Final,08/05/2014
2014,2014,9994002,99982415,UPN          ,Tomato,Kelly,01/05/1998,F,3,,U,6,,7,7,6,,7,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,3,16,31,28,20,99,99,99,99,96,80,49,99,B,49,A,S,S,20,20,Final,08/05/2014
